"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrXVI",453949,454172,224,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_360",35,".",1.7068,5.44382,3.51172,111,"Promoter (<=1kb)",16,453430,453735,306,2,"YPL056C","YPL056C",-214
"chrXVI",492132,492897,766,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_361",32,".",1.64687,5.19198,3.28127,40,"Promoter (<=1kb)",16,492018,493037,1020,2,"YPL031C","YPL031C",140
"chrXVI",502814,503200,387,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_362",707,".",5.17318,74.1628,70.7691,188,"Promoter (<=1kb)",16,502473,503030,558,2,"YPL025C","YPL025C",0
"chrXVI",520100,520460,361,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_363",82,".",2.19601,10.4751,8.22223,246,"Promoter (<=1kb)",16,518734,520233,1500,2,"YPL017C","YPL017C",0
"chrXVI",555997,556201,205,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_364",94,".",1.73439,11.7166,9.40542,115,"Promoter (<=1kb)",16,556377,557837,1461,1,"YPR001W","YPR001W",-176
"chrXVI",577826,578140,315,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_365",33,".",1.68006,5.25322,3.33695,264,"Promoter (1-2kb)",16,576552,577358,807,1,"YPR009W","YPR009W",1274
"chrXVI",582004,582196,193,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_366",69,".",2.09421,9.10335,6.9256,56,"Promoter (<=1kb)",16,582373,582734,362,2,"YPR010C-A","YPR010C-A",538
"chrXVI",585821,586210,390,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_367",185,".",2.92058,21.158,18.5481,133,"Promoter (<=1kb)",16,584632,585585,954,2,"YPR013C","YPR013C",-236
"chrXVI",622488,622677,190,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_368",64,".",2.04177,8.61548,6.46763,154,"Promoter (<=1kb)",16,623527,624202,676,1,"YPR028W","YPR028W",-850
"chrXVI",641311,641538,228,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_369",44,".",1.82724,6.41121,4.40425,80,"Promoter (<=1kb)",16,642208,643320,1113,1,"YPR035W","YPR035W",-670
"chrXVI",645288,646347,1060,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_370",138,".",1.89525,16.351,13.866,880,"Promoter (<=1kb)",16,645950,646153,204,1,"YPR036W-A","YPR036W-A",0
"chrXVI",646417,646628,212,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_371",79,".",1.764,10.1756,7.93792,125,"Promoter (<=1kb)",16,646836,647195,360,1,"YPR040W","YPR038W",-208
"chrXVI",678706,679404,699,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_372",1226,".",6.65778,126.692,122.648,273,"Promoter (<=1kb)",16,678951,679370,420,1,"YPR064W","YPR064W",0
"chrXVI",689502,689700,199,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_373",95,".",2.24622,11.8596,9.54273,57,"Promoter (<=1kb)",16,690107,691789,1683,1,"YPR072W","YPR072W",-407
"chrXVI",828664,830562,1899,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_374",933,".",5.75259,97.0461,93.3835,654,"Promoter (<=1kb)",16,829918,830439,522,1,"YPR149W","YPR149W",0
"chrXVI",830796,831294,499,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_375",63,".",1.89568,8.52201,6.37905,84,"Promoter (<=1kb)",16,830999,831520,522,1,"YPR150W","YPR150W",0
"chrXVI",856869,857062,194,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_376",62,".",2.14957,8.38549,6.251,121,"Promoter (<=1kb)",16,857583,859745,2163,1,"YPR159W","YPR159W",-521
"chrXVI",860319,860518,200,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_377",124,".",2.4569,14.8466,12.41,128,"Promoter (<=1kb)",16,860314,860415,102,2,"YPR159C-A","YPR159C-A",0
"chrM",7228,7706,479,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_378",129,".",2.16743,15.3907,12.9361,307,"Promoter (2-3kb)",17,4254,4415,162,1,"Q0010","Q0017",2974
"chrM",59670,60015,346,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_379",312,".",2.29138,34.1215,31.2567,208,"Promoter (1-2kb)",17,61022,61729,708,1,"Q0160","Q0160",-1007
"chrM",61892,62084,193,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_380",55,".",1.53696,7.64888,5.55905,75,"Promoter (<=1kb)",17,61022,61729,708,1,"Q0160","Q0160",870
"chrM",65939,66398,460,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_381",82,".",2.66936,10.5113,8.25651,313,"Promoter (<=1kb)",17,65770,66174,405,1,"Q0182","Q0182",169
