"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrXI",246442,246650,209,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_373",41,".",1.76543,5.98412,4.11263,42,"Promoter (1-2kb)",11,246138,247682,1545,2,"YKL103C","YKL103C",1032
"chrXI",258448,259104,657,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_374",876,".",5.26077,90.9751,87.6083,385,"Promoter (<=1kb)",11,258503,258913,411,2,"YKL097C","YKL097C",0
"chrXI",259228,262129,2902,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_375",1288,".",6.54179,133.532,128.876,1500,"Promoter (<=1kb)",11,261132,261851,720,1,"YKL096W","YKL096W",0
"chrXI",283421,284125,705,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_376",70,".",1.76004,9.17578,7.09518,387,"Promoter (<=1kb)",11,282891,284455,1565,1,"YKL081W","YKL081W",530
"chrXI",284192,284503,312,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_377",17,".",1.36863,3.37857,1.79142,60,"Promoter (<=1kb)",11,285030,286208,1179,1,"YKL080W","YKL080W",-527
"chrXI",310175,310412,238,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_378",86,".",2.05226,10.7951,8.63407,90,"Promoter (<=1kb)",11,310199,313078,2880,1,"YKL068W","YKL068W",0
"chrXI",326364,327476,1113,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_379",74,".",1.54798,9.52119,7.42191,299,"Promoter (<=1kb)",11,326408,327487,1080,2,"YKL060C","YKL060C",11
"chrXI",327902,328191,290,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_380",133,".",2.22759,15.6766,13.3447,128,"Promoter (<=1kb)",11,326408,327487,1080,2,"YKL060C","YKL060C",-415
"chrXI",334365,334876,512,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_381",98,".",1.92229,12.0646,9.84826,218,"Promoter (<=1kb)",11,334412,334915,504,2,"YKL056C","YKL056C",39
"chrXI",355166,356605,1440,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_382",1108,".",5.91768,114.721,110.88,1143,"Promoter (<=1kb)",11,356322,356642,321,1,"YKL044W","YKL044W",0
"chrXI",356770,357091,322,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_383",72,".",1.94033,9.38785,7.29568,59,"Promoter (<=1kb)",11,356748,357848,1101,1,"YKL043W","YKL043W",22
"chrXI",357273,357732,460,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_384",54,".",1.79744,7.45389,5.47634,246,"Promoter (<=1kb)",11,356748,357848,1101,1,"YKL043W","YKL043W",525
"chrXI",364926,365196,271,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_385",36,".",1.51998,5.45687,3.63169,107,"Promoter (<=1kb)",11,365605,369117,3513,1,"YKL038W","YKL038W",-409
"chrXI",382746,383261,516,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_386",52,".",1.87434,7.16752,5.20839,380,"Promoter (<=1kb)",11,382498,383103,606,1,"YKL030W","YKL030W",248
"chrXI",428829,429089,261,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_387",257,".",2.92673,28.2896,25.7307,151,"Promoter (<=1kb)",11,429302,430108,807,1,"YKL007W","YKL007W",-213
"chrXI",430744,431083,340,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_388",50,".",1.75386,7.00361,5.05605,136,"Promoter (<=1kb)",11,430198,430632,435,2,"YKL006C-A","YKL006C-A",-112
"chrXI",464466,464787,322,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_389",47,".",1.7895,6.65314,4.72983,150,"Promoter (<=1kb)",11,463739,464116,378,2,"YKR012C","YKR012C",-350
"chrXI",514152,514372,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_390",32,".",1.65149,5.07442,3.28426,131,"Promoter (<=1kb)",11,515063,516871,1809,1,"YKR039W","YKR039W",-691
"chrXI",515311,515493,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_391",17,".",1.43819,3.35425,1.77078,170,"Promoter (<=1kb)",11,515063,516871,1809,1,"YKR039W","YKR039W",248
"chrXI",517916,518458,543,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_392",127,".",2.353,15.0492,12.7328,344,"Promoter (<=1kb)",11,518198,518950,753,1,"YKR041W","YKR041W",0
"chrXI",518674,519258,585,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_393",1186,".",6.1078,122.677,118.602,330,"Promoter (<=1kb)",11,518063,518566,504,2,"YKR040C","YKR040C",-108
"chrXI",519951,520665,715,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_394",47,".",1.67844,6.70909,4.78143,598,"Promoter (<=1kb)",11,519527,520624,1098,1,"YKR042W","YKR042W",424
"chrXI",558713,558988,276,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_395",131,".",2.24551,15.5274,13.1993,142,"Promoter (<=1kb)",11,559666,560652,987,1,"YKR062W","YKR062W",-678
"chrXI",614579,615190,612,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_396",290,".",3.10734,31.6927,29.0786,433,"Promoter (<=1kb)",11,615730,617535,1806,1,"YKR093W","YKR093W",-540
"chrXI",630507,630736,230,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_397",122,".",2.36707,14.5104,12.2091,75,"Promoter (<=1kb)",11,631152,632801,1650,1,"YKR097W","YKR097W",-416
"chrXI",645376,645592,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_398",67,".",2.03534,8.8506,6.78892,160,"Promoter (<=1kb)",11,646356,649865,3510,1,"YKR102W","YKR102W",-764
"chrXII",65463,65672,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_399",79,".",2.03688,10.08,7.95311,118,"Promoter (<=1kb)",12,64062,65207,1146,2,"YLL039C","YLL039C",-256
"chrXII",83901,84389,489,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_400",105,".",2.27222,12.813,10.5669,370,"Promoter (<=1kb)",12,84804,86564,1761,1,"YLL028W","YLL028W",-415
"chrXII",110768,110999,232,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_401",24,".",1.5765,4.19348,2.49511,89,"Promoter (<=1kb)",12,109902,111575,1674,2,"YLL018C","YLL018C",576
"chrXII",111099,111302,204,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_402",32,".",1.67372,5.05444,3.26657,88,"Promoter (<=1kb)",12,109902,111575,1674,2,"YLL018C","YLL018C",273
"chrXII",122860,123083,224,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_403",100,".",2.04518,12.2931,10.0666,82,"Promoter (1-2kb)",12,121322,121648,327,1,"YLL014W","YLL014W",1538
"chrXII",198796,199693,898,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_404",94,".",1.80831,11.6015,9.40419,701,"Promoter (<=1kb)",12,196829,198085,1257,2,"YLR027C","YLR027C",-711
"chrXII",201869,202137,269,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_405",29,".",1.48134,4.75561,2.99607,200,"Promoter (<=1kb)",12,201976,202590,615,2,"YLR029C","YLR029C",453
"chrXII",230623,231015,393,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_406",409,".",3.11251,43.7205,40.935,175,"Promoter (<=1kb)",12,229966,230451,486,2,"YLR042C","YLR042C",-172
"chrXII",232169,233283,1115,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_407",60,".",1.47418,8.06849,6.05189,846,"Promoter (<=1kb)",12,231702,232013,312,2,"YLR043C","YLR043C",-156
"chrXII",254557,254750,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_408",27,".",1.55222,4.5259,2.79094,175,"Promoter (<=1kb)",12,255306,257855,2550,1,"YLR057W","YLR057W",-556
"chrXII",263568,263980,413,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_409",62,".",1.73582,8.26245,6.23492,124,"Promoter (<=1kb)",12,263577,263954,378,2,"YLR062C","YLR062C",0
"chrXII",282924,283859,936,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_410",74,".",1.68436,9.5928,7.49051,414,"Promoter (<=1kb)",12,282927,283592,666,1,"YLR075W","YLR075W",0
"chrXII",348106,348339,234,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_411",21,".",1.4295,3.79729,2.15003,145,"Promoter (<=1kb)",12,347047,348180,1134,2,"YLR105C","YLR105C",0
"chrXII",368107,368535,429,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_412",709,".",4.35152,74.1135,70.9897,264,"Promoter (<=1kb)",12,366667,368124,1458,2,"YLR108C","YLR108C",0
"chrXII",369357,371361,2005,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_413",274,".",2.20036,30.0672,27.4805,440,"Promoter (<=1kb)",12,369697,370098,402,2,"YLR110C","YLR110C",0
"chrXII",389147,389394,248,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_414",39,".",1.7563,5.79989,3.94282,165,"Promoter (<=1kb)",12,388672,388773,102,1,"YLR120W-A","YLR120W-A",475
"chrXII",390567,390916,350,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_415",316,".",3.32775,34.2929,31.6364,175,"Promoter (<=1kb)",12,388744,390270,1527,2,"YLR121C","YLR121C",-297
"chrXII",404037,404249,213,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_416",24,".",1.5842,4.18404,2.48723,174,"Promoter (<=1kb)",12,402794,404062,1269,2,"YLR130C","YLR130C",0
"chrXII",422588,422773,186,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_417",46,".",1.86252,6.54127,4.62586,115,"Promoter (<=1kb)",12,421542,423473,1932,2,"YLR139C","YLR139C",700
"chrXII",424132,424422,291,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_418",305,".",3.32932,33.1539,30.5168,146,"Promoter (<=1kb)",12,423683,424774,1092,1,"YLR141W","YLR141W",449
"chrXII",440495,440965,471,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_419",23,".",1.47077,4.02002,2.34401,460,"Promoter (<=1kb)",12,440467,441288,822,1,"YLR150W","YLR150W",28
"chrXII",446390,446670,281,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_420",13,".",1.4046,2.89909,1.3922,117,"Promoter (<=1kb)",12,445524,447575,2052,2,"YLR153C","YLR153C",905
"chrXII",447732,448799,1068,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_421",969,".",5.83338,100.463,96.9537,901,"Promoter (<=1kb)",12,447982,448314,333,2,"YLR154C","YLR154C",0
"chrXII",449394,449861,468,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_422",294,".",3.2476,32.0236,29.4042,216,"Promoter (1-2kb)",12,447982,448314,333,2,"YLR154C","YLR154C",-1080
"chrXII",500899,501091,193,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_423",27,".",1.56348,4.48212,2.75151,78,"Promoter (<=1kb)",12,500579,501049,471,2,"YLR170C","YLR170C",0
"chrXII",507055,507310,256,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_424",21,".",1.48659,3.7435,2.10266,7,"Promoter (<=1kb)",12,506134,507585,1452,1,"YLR175W","YLR175W",921
"chrXII",515376,515651,276,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_425",37,".",1.72764,5.5401,3.70674,137,"Promoter (<=1kb)",12,515262,516410,1149,1,"YLR180W","YLR180W",114
"chrXII",540777,541377,601,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_426",140,".",2.43651,16.4005,14.0529,193,"Promoter (<=1kb)",12,540809,541573,765,2,"YLR194C","YLR194C",196
"chrXII",565213,565556,344,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_427",312,".",3.12833,33.8857,31.2357,186,"Promoter (<=1kb)",12,563792,564531,740,2,"YLR211C","YLR211C",-682
"chrXII",568126,568342,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_428",97,".",2.18633,12.0078,9.79405,104,"Promoter (<=1kb)",12,566654,567922,1269,2,"YLR213C","YLR213C",-204
"chrXII",602672,603027,356,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_429",325,".",3.58107,35.1892,32.5178,213,"Promoter (<=1kb)",12,600019,602463,2445,2,"YLR228C","YLR228C",-209
"chrXII",611645,611970,326,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_430",117,".",2.43296,14.059,11.7714,176,"Promoter (<=1kb)",12,611532,611930,399,2,"YLR235C","YLR235C",0
"chrXII",636769,638599,1831,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_431",34,".",1.41388,5.29131,3.48116,1653,"Promoter (<=1kb)",12,636780,639914,3135,1,"YLR249W","YLR249W",0
"chrXII",638763,639930,1168,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_432",72,".",1.63239,9.28776,7.20131,163,"Promoter (<=1kb)",12,640317,641021,705,1,"YLR250W","YLR250W",-387
"chrXII",704338,704563,226,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_433",77,".",2.10918,9.91183,7.7935,132,"Promoter (<=1kb)",12,704309,704698,390,1,"YLR279W","YLR279W",29
"chrXII",708480,709269,790,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_434",56,".",1.82897,7.59245,5.60599,70,"Promoter (<=1kb)",12,708562,708696,135,1,"YLR286W-A","YLR286W-A",0
"chrXII",710547,710999,453,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_435",716,".",3.88067,74.7679,71.6358,217,"Promoter (<=1kb)",12,708448,710136,1689,2,"YLR286C","YLR286C",-411
"chrXII",722769,723327,559,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_436",654,".",4.52362,68.4594,65.4024,218,"Promoter (<=1kb)",12,722978,723304,327,1,"YLR296W","YLR296W",0
"chrXII",727807,728040,234,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_437",73,".",2.06745,9.4871,7.3899,133,"Promoter (<=1kb)",12,727911,728003,93,2,"YLR299C-A","YLR299C-A",0
"chrXII",728110,728712,603,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_438",896,".",5.38894,93.0534,89.6596,196,"Promoter (<=1kb)",12,727911,728003,93,2,"YLR299C-A","YLR299C-A",-107
"chrXII",728875,730396,1522,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_439",154,".",2.19072,17.8338,15.4566,522,"Promoter (<=1kb)",12,728955,730301,1347,1,"YLR300W","YLR300W",0
"chrXII",737805,738031,227,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_440",165,".",2.50791,18.9508,16.5505,103,"Promoter (<=1kb)",12,735212,737548,2337,2,"YLR304C","YLR304C",-257
"chrXII",784308,784678,371,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_441",190,".",2.70393,21.5391,19.0932,155,"Promoter (<=1kb)",12,784913,786118,1206,1,"YLR328W","YLR328W",-235
"chrXII",790823,791009,187,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_442",36,".",1.67493,5.44773,3.62344,47,"Promoter (<=1kb)",12,790669,791046,378,2,"YLR331C","YLR331C",37
"chrXII",805962,806362,401,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_443",99,".",1.90562,12.1648,9.94361,165,"Promoter (<=1kb)",12,805784,806335,552,2,"YLR339C","YLR339C",0
"chrXII",806403,806899,497,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_444",57,".",1.61188,7.77278,5.7742,173,"Promoter (<=1kb)",12,805784,806335,552,2,"YLR339C","YLR339C",-68
"chrXII",809274,809550,277,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_445",268,".",2.92119,29.4166,26.84,146,"Promoter (<=1kb)",12,809997,815627,5631,1,"YLR342W","YLR342W",-447
"chrXII",809998,810561,564,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_446",58,".",1.79162,7.89304,5.88696,347,"Promoter (<=1kb)",12,809997,815627,5631,1,"YLR342W","YLR342W",1
"chrXII",811680,811869,190,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_447",56,".",1.7641,7.65989,5.66902,109,"Promoter (1-2kb)",12,809997,815627,5631,1,"YLR342W","YLR342W",1683
"chrXII",812818,813191,374,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_448",51,".",1.80059,7.08124,5.12763,125,"Promoter (2-3kb)",12,815810,815983,174,1,"YLR342W-A","YLR342W-A",-2619
"chrXII",813277,813497,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_449",33,".",1.6187,5.12647,3.33116,68,"Promoter (2-3kb)",12,815810,815983,174,1,"YLR342W-A","YLR342W-A",-2313
"chrXII",814192,814497,306,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_450",34,".",1.63642,5.26541,3.45786,66,"Promoter (1-2kb)",12,815810,815983,174,1,"YLR342W-A","YLR342W-A",-1313
"chrXII",814624,815401,778,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_451",29,".",1.55301,4.67748,2.92595,428,"Promoter (<=1kb)",12,815810,815983,174,1,"YLR342W-A","YLR342W-A",-409
"chrXII",827139,827418,280,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_452",44,".",1.79514,6.30414,4.40766,157,"Promoter (<=1kb)",12,827521,828027,507,1,"YLR349W","YLR349W",-103
"chrXII",837643,839309,1667,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_453",109,".",1.67617,13.1885,10.9293,637,"Promoter (<=1kb)",12,838066,839253,1188,2,"YLR355C","YLR355C",0
"chrXII",876768,877006,239,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_454",31,".",1.70699,4.94804,3.17018,146,"Promoter (<=1kb)",12,876922,877296,375,1,"YLR379W","YLR379W",0
"chrXII",900848,901092,245,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_455",123,".",2.30999,14.6609,12.3557,107,"Promoter (1-2kb)",12,899577,902660,3084,2,"YLR389C","YLR389C",1568
"chrXII",904125,904409,285,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_456",37,".",1.75425,5.58213,3.74496,163,"Promoter (<=1kb)",12,903724,904440,717,1,"YLR390W-A","YLR390W-A",401
"chrXII",912519,912772,254,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_457",239,".",2.89909,26.4475,23.9207,128,"Promoter (<=1kb)",12,910235,912310,2076,2,"YLR396C","YLR396C",-209
"chrXII",937735,938231,497,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_458",49,".",1.81439,6.85651,4.91885,337,"Promoter (<=1kb)",12,937541,940981,3441,1,"YLR410W","YLR410W",194
"chrXII",940962,941181,220,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_459",68,".",2.09136,8.86672,6.80417,66,"Promoter (<=1kb)",12,941483,942799,1317,1,"YLR410W-B","YLR410W-A",-302
"chrXII",949449,951008,1560,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_460",576,".",4.31778,60.6612,57.6854,235,"Promoter (<=1kb)",12,950267,950473,207,2,"YLR412C-A","YLR412C-A",0
"chrXII",951451,951949,499,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_461",43,".",1.62756,6.19456,4.30581,104,"Promoter (<=1kb)",12,951156,953183,2028,1,"YLR413W","YLR413W",295
"chrXII",952119,952384,266,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_462",67,".",1.82175,8.7882,6.7301,188,"Promoter (<=1kb)",12,951156,953183,2028,1,"YLR413W","YLR413W",963
"chrXII",952733,953141,409,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_463",69,".",1.87012,9.01944,6.94746,160,"Promoter (1-2kb)",12,953353,954144,792,2,"YLR414C","YLR414C",1003
"chrXIII",9860,10195,336,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_464",122,".",2.33689,14.5061,12.2048,143,"Promoter (<=1kb)",13,10198,11295,1098,1,"YML131W","YML131W",-3
"chrXIII",23834,25677,1844,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_465",102,".",1.6879,12.527,10.2918,570,"Promoter (<=1kb)",13,24037,25800,1764,2,"YML123C","YML123C",123
"chrXIII",26223,26475,253,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_466",164,".",2.32129,18.8081,16.4109,150,"Promoter (<=1kb)",13,26038,26418,381,2,"YML122C","YML122C",0
"chrXIII",37429,37933,505,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_467",121,".",2.09728,14.4467,12.1476,401,"Promoter (<=1kb)",13,37472,37774,303,1,"YML117W","YML116W-A",0
"chrXIII",67674,67913,240,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_468",121,".",2.4055,14.4394,12.1407,93,"Promoter (<=1kb)",13,62582,67549,4968,2,"YML103C","YML103C",-125
"chrXIII",115589,115831,243,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_469",54,".",1.82465,7.38571,5.41284,148,"Promoter (<=1kb)",13,112513,115347,2835,2,"YML076C","YML076C",-242
"chrXIII",159324,159748,425,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_470",80,".",2.01593,10.145,8.01475,342,"Promoter (<=1kb)",13,159383,159697,315,1,"YML058W","YML058W",0
"chrXIII",190176,190541,366,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_471",65,".",1.7986,8.6378,6.58865,264,"Promoter (1-2kb)",13,190244,191767,1524,2,"YML043C","YML043C",1226
"chrXIII",191018,191715,698,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_472",80,".",1.95808,10.1723,8.04085,132,"Promoter (<=1kb)",13,190244,191767,1524,2,"YML043C","YML043C",52
"chrXIII",192156,192443,288,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_473",74,".",2.02357,9.57845,7.47687,124,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",-345
"chrXIII",192708,193160,453,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_474",43,".",1.70511,6.20372,4.31416,216,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",0
"chrXIII",193570,194763,1194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_475",43,".",1.70022,6.2431,4.35096,129,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",782
"chrXIII",194901,195758,858,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_476",41,".",1.67393,6.04736,4.17008,466,"Promoter (<=1kb)",13,194913,195755,843,2,"YML041C","YML041C",0
"chrXIII",196010,196203,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_477",201,".",2.8959,22.59,20.1261,112,"Promoter (<=1kb)",13,194913,195755,843,2,"YML041C","YML041C",-255
"chrXIII",286952,287175,224,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_478",81,".",1.95752,10.3109,8.17267,92,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",-904
"chrXIII",287485,287797,313,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_479",326,".",2.99381,35.2792,32.6066,147,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",-282
"chrXIII",288374,288556,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_480",54,".",1.68449,7.45809,5.48009,143,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",295
"chrXIII",288881,289155,275,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_481",23,".",1.40127,4.06043,2.37933,40,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",802
"chrXIII",289250,289510,261,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_482",37,".",1.56194,5.56293,3.7274,175,"Promoter (1-2kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",1171
"chrXIII",298259,298445,187,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_483",27,".",1.37529,4.4303,2.70558,80,"Promoter (<=1kb)",13,298311,298391,81,1,"YMR013W-A","YMR013W-A",0
"chrXIII",302824,303164,341,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_484",130,".",2.24041,15.4173,13.0919,227,"Promoter (<=1kb)",13,300869,302485,1617,2,"YMR015C","YMR015C",-339
"chrXIII",306070,307080,1011,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_485",1184,".",6.10057,122.553,118.481,646,"Promoter (<=1kb)",13,307489,308682,1194,1,"YMR017W","YMR017W",-409
"chrXIII",347015,347584,570,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_486",996,".",5.48496,103.191,99.6259,191,"Promoter (<=1kb)",13,344403,346517,2115,2,"YMR037C","YMR037C",-498
"chrXIII",382354,382580,227,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_487",110,".",2.17504,13.2869,11.0241,112,"Promoter (<=1kb)",13,380346,382898,2553,2,"YMR053C","YMR053C",318
"chrXIII",388321,388574,254,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_488",145,".",2.46464,16.9354,14.5766,113,"Promoter (<=1kb)",13,387315,388244,930,2,"YMR056C","YMR056C",-77
"chrXIII",408351,408881,531,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_489",1252,".",6.61292,129.597,125.221,261,"Promoter (<=1kb)",13,409154,410626,1473,1,"YMR070W","YMR070W",-273
"chrXIII",433429,433720,292,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_490",138,".",2.20199,16.1616,13.8193,135,"Promoter (1-2kb)",13,434788,435915,1128,1,"YMR083W","YMR083W",-1068
"chrXIII",484297,484800,504,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_491",61,".",1.86503,8.16075,6.13887,316,"Promoter (<=1kb)",13,484084,486147,2064,1,"YMR108W","YMR108W",213
"chrXIII",485931,486207,277,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_492",208,".",2.58831,23.3688,20.8933,175,"Promoter (<=1kb)",13,486587,490246,3660,1,"YMR109W","YMR109W",-380
"chrXIII",499432,499809,378,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_493",97,".",1.87432,11.9375,9.72656,154,"Promoter (<=1kb)",13,499456,500688,1233,2,"YMR116C","YMR116C",879
"chrXIII",500171,500594,424,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_494",86,".",1.84323,10.7611,8.60115,237,"Promoter (<=1kb)",13,499456,500688,1233,2,"YMR116C","YMR116C",94
"chrXIII",510694,512089,1396,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_495",787,".",5.04702,82.0252,78.7832,353,"Promoter (<=1kb)",13,510701,511075,375,2,"YMR122C","YMR122C",0
"chrXIII",540194,540879,686,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_496",854,".",5.31703,88.7475,85.4169,357,"Promoter (<=1kb)",13,538689,540056,1368,2,"YMR135C","YMR135C",-138
